criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_construction_cpu_2_16.mid	6.8499	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_construction_cpu_2_16.high	6.9265	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_construction_cpu_2_20.low	10.935	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_construction_cpu_2_20.mid	11.213	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_construction_cpu_2_20.high	11.640	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_verification_cpu_2_12.low	5.5709	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_verification_cpu_2_12.mid	5.5837	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_verification_cpu_2_12.high	5.5942	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_verification_cpu_2_16.low	6.9488	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_verification_cpu_2_16.mid	7.0055	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_verification_cpu_2_16.high	7.0670	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_verification_cpu_2_20.low	8.8662	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_verification_cpu_2_20.mid	8.9474	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_verification_cpu_2_20.high	9.1058	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_answer_addition_6_queries.low	16.952	ns
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_answer_addition_6_queries.mid	16.999	ns
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_answer_addition_6_queries.high	17.053	ns
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_coefficient_sampling_cpu_2_12.low	6.2176	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_coefficient_sampling_cpu_2_12.mid	6.2373	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_coefficient_sampling_cpu_2_12.high	6.2614	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_evaluation_cpu_2_12.low	56.791	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_evaluation_cpu_2_12.mid	56.872	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_evaluation_cpu_2_12.high	56.926	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_sampling_and_evaluation_cpu_2_12.low	62.607	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_sampling_and_evaluation_cpu_2_12.mid	62.628	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_sampling_and_evaluation_cpu_2_12.high	62.669	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_coefficient_sampling_cpu_2_16.low	98.138	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_coefficient_sampling_cpu_2_16.mid	98.217	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_coefficient_sampling_cpu_2_16.high	98.329	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_evaluation_cpu_2_16.low	1.0755	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_evaluation_cpu_2_16.mid	1.0760	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_evaluation_cpu_2_16.high	1.0766	ms
